1.324737,103.773837,15.204199
1.324736,103.773829,14.999993
1.324736,103.773824,14.999993
1.324735,103.773818,14.999993
1.324734,103.773813,14.999993
1.324733,103.773807,14.999993
1.324733,103.773801,14.999993
1.324732,103.773796,14.999993
1.324731,103.773790,14.999993
1.324730,103.773785,14.999993
1.324729,103.773779,14.999993
1.324728,103.773773,14.999993
1.324727,103.773768,14.999993
1.324726,103.773762,14.999993
1.324725,103.773757,14.999993
1.324724,103.773751,14.999993
1.324723,103.773745,14.999993
1.324720,103.773740,14.999993
1.324720,103.773734,14.999993
1.324719,103.773729,14.999993
1.324718,103.773723,14.999993
1.324717,103.773718,14.999993
1.324714,103.773712,14.999993
1.324714,103.773706,14.999993
1.324713,103.773701,14.999993
1.324712,103.773695,14.999993
1.324709,103.773690,14.999993
1.324709,103.773684,14.999993
1.324708,103.773678,14.999993
1.324705,103.773673,14.999993
1.324705,103.773667,14.999993
1.324704,103.773662,14.999993
1.324703,103.773656,14.999993
1.324700,103.773651,14.999993
1.324700,103.773645,14.999993
1.324699,103.773639,14.999993
1.324696,103.773628,14.999993
1.324695,103.773623,14.999993
1.324694,103.773617,14.999993
1.324693,103.773612,14.999993
1.324692,103.773606,14.999993
1.324689,103.773601,14.999993
1.324689,103.773595,14.999993
1.324688,103.773590,14.999993
1.324687,103.773584,14.999993
1.324684,103.773579,14.999993
1.324681,103.773573,14.999993
1.324681,103.773568,14.999993
1.324678,103.773562,14.999993
1.324678,103.773557,14.999993
1.324675,103.773551,14.999993
1.324673,103.773546,14.999993
1.324673,103.773540,14.999993
1.324672,103.773535,14.999993
1.324669,103.773529,14.999993
1.324669,103.773524,14.999993
1.324668,103.773518,14.999993
1.324665,103.773513,14.999993
1.324665,103.773508,14.999993
1.324664,103.773502,14.999993
1.324661,103.773497,14.999993
1.324661,103.773491,14.999993
1.324660,103.773486,14.999993
1.324657,103.773480,14.999993
1.324657,103.773475,14.999993
1.324656,103.773469,14.999993
1.324655,103.773464,14.999993
1.324652,103.773458,14.999993
1.324650,103.773452,14.999993
1.324650,103.773446,14.999993
1.324646,103.773440,14.999993
1.324644,103.773435,14.999993
1.324642,103.773429,14.999993
1.324640,103.773423,14.999993
1.324637,103.773417,14.999993
1.324635,103.773411,14.999993
1.324633,103.773405,14.999993
1.324630,103.773399,14.999993
1.324628,103.773393,14.999993
1.324626,103.773387,14.999993
1.324624,103.773381,14.999993
1.324621,103.773375,14.999993
1.324619,103.773369,14.999993
1.324617,103.773363,14.999993
1.324614,103.773357,14.999993
1.324612,103.773351,14.999993
1.324609,103.773345,14.999993
1.324606,103.773340,14.999993
1.324602,103.773334,14.999993
1.324599,103.773328,14.999993
1.324595,103.773322,14.999993
1.324592,103.773316,14.999993
1.324589,103.773310,14.999993
1.324586,103.773304,14.999993
1.324583,103.773298,14.999993
1.324579,103.773292,14.999993
1.324576,103.773286,14.999993
1.324573,103.773280,14.999993
1.324570,103.773274,14.999993
1.324567,103.773268,14.999993
1.324564,103.773262,14.999993
1.324561,103.773256,14.999993
1.324558,103.773250,14.999993
1.324555,103.773244,14.999993
1.324552,103.773238,14.999993
1.324549,103.773232,14.999993
1.324545,103.773228,14.999993
1.324541,103.773221,14.999993
1.324538,103.773215,14.999993
1.324534,103.773211,14.999993
1.324531,103.773204,14.999993
1.324527,103.773198,14.999993
1.324523,103.773194,14.999993
1.324520,103.773187,14.999993
1.324516,103.773181,14.999993
1.324513,103.773175,14.999993
1.324509,103.773171,14.999993
1.324506,103.773164,14.999993
1.324502,103.773158,14.999993
1.324498,103.773154,14.999993
1.324494,103.773147,14.999993
1.324490,103.773141,14.999993
1.324487,103.773135,14.999993
1.324483,103.773131,14.999993
1.324479,103.773124,14.999993
1.324475,103.773118,14.999993
1.324471,103.773112,14.999993
1.324467,103.773108,14.999993
1.324463,103.773101,14.999993
1.324460,103.773095,14.999993
1.324456,103.773089,14.999993
1.324452,103.773083,14.999993
1.324448,103.773079,14.999993
1.324444,103.773072,14.999993
1.324441,103.773067,14.999993
1.324433,103.773055,14.999993
1.324430,103.773049,14.999993
1.324423,103.773038,14.999993
1.324420,103.773032,14.999993
1.324416,103.773026,14.999993
1.324413,103.773021,14.999993
1.324409,103.773015,14.999993
1.324406,103.773009,14.999993
1.324403,103.773003,14.999993
1.324399,103.772999,14.999993
1.324392,103.772986,14.999993
1.324388,103.772980,14.999993
1.324379,103.772969,14.999993
1.324375,103.772962,14.999993
1.324371,103.772956,14.999993
1.324367,103.772950,14.999993
1.324363,103.772944,14.999993
1.324359,103.772938,14.999993
1.324355,103.772932,14.999993
1.324351,103.772926,14.999993
1.324347,103.772920,14.999993
1.324342,103.772915,14.999993
1.324339,103.772908,14.999993
1.324334,103.772903,14.999993
1.324330,103.772896,14.999993
1.324326,103.772890,14.999993
1.324322,103.772884,14.999993
1.324317,103.772879,14.999993
1.324312,103.772874,14.999993
1.324306,103.772868,14.999993
1.324300,103.772862,14.999993
1.324294,103.772856,14.999993
1.324288,103.772850,14.999993
1.324282,103.772844,14.999993
1.324275,103.772838,14.999993
1.324269,103.772832,14.999993
1.324262,103.772826,14.999993
1.324256,103.772820,14.999993
1.324249,103.772814,14.999993
1.324243,103.772808,14.999993
1.324236,103.772802,14.999993
1.324226,103.772796,14.999993
1.324220,103.772790,14.999993
1.324212,103.772784,14.999993
1.324204,103.772778,14.999993
1.324194,103.772772,14.999993
1.324187,103.772766,14.999993
1.324179,103.772760,14.999993
1.324171,103.772754,14.999993
1.324163,103.772748,14.999993
1.324155,103.772742,14.999993
1.324147,103.772736,14.999993
1.324137,103.772730,14.999993
1.324130,103.772724,14.999993
1.324122,103.772718,14.999993
1.324111,103.772712,14.999993
1.324102,103.772706,14.999993
1.324092,103.772700,14.999993
1.324082,103.772694,14.999993
1.324072,103.772688,14.999993
1.324063,103.772682,14.999993
1.324053,103.772676,14.999993
1.324043,103.772670,14.999993
1.324033,103.772664,14.999993
1.324023,103.772658,14.999993
1.324013,103.772652,14.999993
1.324003,103.772645,14.999993
1.323994,103.772639,14.999993
1.323984,103.772633,14.999993
1.323974,103.772627,14.999993
1.323954,103.772615,14.999993
1.323945,103.772609,14.999993
1.323935,103.772603,14.999993
1.323925,103.772597,14.999993
1.323915,103.772591,14.999993
1.323905,103.772585,14.999993
1.323895,103.772579,14.999993
1.323886,103.772573,14.999993
1.323876,103.772567,14.999993
1.323866,103.772561,14.999993
1.323856,103.772555,14.999993
1.323847,103.772549,14.999993
1.323837,103.772543,14.999993
1.323827,103.772537,14.999993
1.323818,103.772531,14.999993
1.323808,103.772525,14.999993
1.323798,103.772519,14.999993
1.323789,103.772513,14.999993
1.323780,103.772507,14.999993
1.323772,103.772502,14.999993
1.323763,103.772496,14.999993
1.323754,103.772491,14.999993
1.323745,103.772485,14.999993
1.323736,103.772479,14.999993
1.323728,103.772474,14.999993
1.323719,103.772468,14.999993
1.323709,103.772462,14.999993
1.323701,103.772457,14.999993
1.323692,103.772451,14.999993
1.323683,103.772445,14.999993
1.323674,103.772440,14.999993
1.323665,103.772434,14.999993
1.323656,103.772429,14.999993
1.323647,103.772423,14.999993
1.323638,103.772417,14.999993
1.323629,103.772412,14.999993
1.323620,103.772406,14.999993
1.323611,103.772400,14.999993
1.323602,103.772395,14.999993
1.323593,103.772389,14.999993
1.323584,103.772383,14.999993
1.323575,103.772378,14.999993
1.323566,103.772372,14.999993
1.323557,103.772366,14.999993
1.323547,103.772361,14.999993
1.323537,103.772355,14.999993
1.323527,103.772349,14.999993
1.323515,103.772343,14.999993
1.323504,103.772337,14.999993
1.323494,103.772331,14.999993
1.323483,103.772325,14.999993
1.323475,103.772318,14.999993
1.323466,103.772313,14.999993
1.323457,103.772307,14.999993
1.323450,103.772301,14.999993
1.323442,103.772295,14.999993
1.323433,103.772290,14.999993
1.323426,103.772284,14.999993
1.323418,103.772278,14.999993
1.323410,103.772272,14.999993
1.323401,103.772267,14.999993
1.323394,103.772261,14.999993
1.323386,103.772255,14.999993
1.323377,103.772250,14.999993
1.323370,103.772244,14.999993
1.323362,103.772238,14.999993
1.323354,103.772232,14.999993
1.323345,103.772227,14.999993
1.323338,103.772221,14.999993
1.323330,103.772215,14.999993
1.323321,103.772210,14.999993
1.323314,103.772204,14.999993
1.323306,103.772198,14.999993
1.323297,103.772193,14.999993
1.323290,103.772187,14.999993
1.323282,103.772181,14.999993
1.323274,103.772176,14.999993
1.323267,103.772170,14.999993
1.323257,103.772164,14.999993
1.323249,103.772159,14.999993
1.323242,103.772153,14.999993
1.323234,103.772147,14.999993
1.323226,103.772142,14.999993
1.323217,103.772136,14.999993
1.323211,103.772130,14.999993
1.323202,103.772125,14.999993
1.323195,103.772119,14.999993
1.323187,103.772113,14.999993
1.323172,103.772102,14.999993
1.323164,103.772096,14.999993
1.323150,103.772085,14.999993
1.323142,103.772079,14.999993
1.323134,103.772073,14.999993
1.323125,103.772068,14.999993
1.323119,103.772062,14.999993
1.323111,103.772056,14.999993
1.323103,103.772051,14.999993
1.323096,103.772045,14.999993
1.323089,103.772039,14.999993
1.323080,103.772034,14.999993
1.323073,103.772028,14.999993
1.323066,103.772022,14.999993
1.323057,103.772017,14.999993
1.323050,103.772011,14.999993
1.323035,103.772000,14.999993
1.323027,103.771994,14.999993
1.323019,103.771988,14.999993
1.323010,103.771983,14.999993
1.322996,103.771971,14.999993
1.322988,103.771966,14.999993
1.322973,103.771954,14.999993
1.322963,103.771949,14.999993
1.322956,103.771943,14.999993
1.322948,103.771937,14.999993
1.322939,103.771932,14.999993
1.322932,103.771926,14.999993
1.322924,103.771920,14.999993
1.322915,103.771915,14.999993
1.322908,103.771909,14.999993
1.322890,103.771898,14.999993
1.322874,103.771887,14.999993
1.322867,103.771881,14.999993
1.322849,103.771870,14.999993
1.322842,103.771864,14.999993
1.322825,103.771853,14.999993
1.322816,103.771847,14.999993
1.322799,103.771836,14.999993
1.322790,103.771830,14.999993
1.322773,103.771819,14.999993
1.322764,103.771813,14.999993
1.322756,103.771808,14.999993
1.322747,103.771802,14.999993
1.322738,103.771796,14.999993
1.322730,103.771791,14.999993
1.322721,103.771785,14.999993
1.322712,103.771779,14.999993
1.322704,103.771774,14.999993
1.322695,103.771768,14.999993
1.322686,103.771762,14.999993
1.322678,103.771757,14.999993
1.322669,103.771751,14.999993
1.322662,103.771745,14.999993
1.322652,103.771740,14.999993
1.322643,103.771734,14.999993
1.322634,103.771728,14.999993
1.322627,103.771722,14.999993
1.322617,103.771717,14.999993
1.322608,103.771711,14.999993
1.322601,103.771705,14.999993
1.322591,103.771700,14.999993
1.322582,103.771694,14.999993
1.322575,103.771688,14.999993
1.322565,103.771683,14.999993
1.322556,103.771677,14.999993
1.322549,103.771671,14.999993
1.322539,103.771666,14.999993
1.322530,103.771660,14.999993
1.322523,103.771654,14.999993
1.322513,103.771649,14.999993
1.322504,103.771643,14.999993
1.322497,103.771637,14.999993
1.322487,103.771632,14.999993
1.322478,103.771626,14.999993
1.322471,103.771620,14.999993
1.322461,103.771615,14.999993
1.322452,103.771609,14.999993
1.322445,103.771603,14.999993
1.322435,103.771598,14.999993
1.322426,103.771592,14.999993
1.322419,103.771586,14.999993
1.322409,103.771581,14.999993
1.322400,103.771575,14.999993
1.322393,103.771569,14.999993
1.322383,103.771563,14.999993
1.322374,103.771558,14.999993
1.322365,103.771552,14.999993
1.322356,103.771546,14.999993
1.322348,103.771541,14.999993
1.322339,103.771535,14.999993
1.322330,103.771529,14.999993
1.322313,103.771518,14.999993
1.322304,103.771512,14.999993
1.322287,103.771501,14.999993
1.322278,103.771495,14.999993
1.322261,103.771484,14.999993
1.322254,103.771478,14.999993
1.322235,103.771467,14.999993
1.322226,103.771461,14.999993
1.322209,103.771450,14.999993
1.322200,103.771444,14.999993
1.322192,103.771439,14.999993
1.322183,103.771433,14.999993
1.322174,103.771427,14.999993
1.322165,103.771421,14.999993
1.322156,103.771415,14.999993
1.322147,103.771410,14.999993
1.322138,103.771404,14.999993
1.322129,103.771398,14.999993
1.322119,103.771392,14.999993
1.322110,103.771387,14.999993
1.322101,103.771381,14.999993
1.322092,103.771375,14.999993
1.322083,103.771370,14.999993
1.322074,103.771364,14.999993
1.322065,103.771358,14.999993
1.322056,103.771352,14.999993
1.322046,103.771347,14.999993
1.322037,103.771341,14.999993
1.322028,103.771335,14.999993
1.322010,103.771324,14.999993
1.322001,103.771318,14.999993
1.321992,103.771313,14.999993
1.321983,103.771307,14.999993
1.321974,103.771301,14.999993
1.321965,103.771295,14.999993
1.321955,103.771290,14.999993
1.321946,103.771284,14.999993
1.321937,103.771278,14.999993
1.321928,103.771273,14.999993
1.321910,103.771261,14.999993
1.321901,103.771255,14.999993
1.321892,103.771250,14.999993
1.321874,103.771238,14.999993
1.321864,103.771232,14.999993
1.321855,103.771227,14.999993
1.321846,103.771221,14.999993
1.321837,103.771215,14.999993
1.321827,103.771209,14.999993
1.321808,103.771198,14.999993
1.321797,103.771192,14.999993
1.321786,103.771186,14.999993
1.321775,103.771180,14.999993
1.321763,103.771174,14.999993
1.321752,103.771168,14.999993
1.321741,103.771162,14.999993
1.321729,103.771156,14.999993
1.321718,103.771150,14.999993
1.321706,103.771144,14.999993
1.321694,103.771138,14.999993
1.321682,103.771132,14.999993
1.321669,103.771126,14.999993
1.321657,103.771120,14.999993
1.321631,103.771108,14.999993
1.321618,103.771102,14.999993
1.321594,103.771090,14.999993
1.321582,103.771084,14.999993
1.321570,103.771078,14.999993
1.321558,103.771072,14.999993
1.321532,103.771061,14.999993
1.321519,103.771055,14.999993
1.321492,103.771043,14.999993
1.321478,103.771037,14.999993
1.321463,103.771031,14.999993
1.321449,103.771025,14.999993
1.321434,103.771019,14.999993
1.321419,103.771013,14.999993
1.321403,103.771007,14.999993
1.321387,103.771001,14.999993
1.321370,103.770995,14.999993
